commit,kind,telemetry_sensitive_diff,retained_paths,absent_paths,classification,subject
1d036db856fb05d614e347ae909461c33cc7a719,change,no,0,34,excluded or superseded paths,fix(ios): use canonical Mac build identity everywhere
aee358ef2c262a043eaa726cb123dbe8cc017a46,change,no,0,10,excluded or superseded paths,fix(ios): canonicalize remaining Mac identity checks
02891363f02626262052c0d9ab730bfe8064f523,change,no,0,9,excluded or superseded paths,fix(ios): normalize identity at routing boundaries
94d4ed5bf575d0c12895f3f5d9643ed5207892f3,change,no,0,4,excluded or superseded paths,fix(ios): canonicalize remaining exact identity checks
db2c7f386c23a49b5415b0c45143bec476829c0a,change,no,0,2,excluded or superseded paths,fix(ios): preserve exact identity in offline routing
9406770f71f2d78c24ada2d5e5d4812e680593d5,change,no,0,2,excluded or superseded paths,fix(ios): preserve nonconnected pairing status
7130a62eac2288b85105b2c53a0a0d7b871cab5d,change,no,0,1,excluded or superseded paths,fix(ios): scope dial aliases by build
3b25eba314e2f26c0fc906bdba43b3befcea1952,change,no,0,2,excluded or superseded paths,fix(ios): require owner for mac scoped navigation
977d37cf66c349194cd64371aa35a9a542cecc9b,change,no,0,5,excluded or superseded paths,fix(ios): migrate legacy computer identity state
d9b37f162614b3ca7fac9081b8a5d186f45ffc86,change,no,0,2,excluded or superseded paths,fix(ios): normalize legacy restore tags
84ea43f18dac556cb4d2e95a7a67e736f13c6b14,change,no,0,3,excluded or superseded paths,fix(ios): fail closed for ambiguous legacy owners
27be3843f9ea7308304aba84138884f641957689,change,no,0,4,excluded or superseded paths,fix(ios): version computer order identity migration
9a648dda4beb024944477e25195f01698d732c77,change,no,0,1,excluded or superseded paths,fix(ios): guard fallback legacy restores
b717e0332a82bbe08e80d81883df2bb551814171,change,no,0,2,excluded or superseded paths,fix(ios): expand legacy order to all builds
259cf2e7471a00df134e36fde6051ffe5c35f750,change,no,0,1,excluded or superseded paths,fix(iroh): preserve legacy private path profiles
70bb8fda191c4905018cee1fc56ad0ce3a393a36,change,no,0,1,excluded or superseded paths,fix(ios): normalize compatibility mutation tags
5b759a29ff82031ed926f39b12f535a2c743cbbe,merge topology,no,0,0,topology; see constituent changes,Merge origin/main into fix-ios-computer-instance-identity
12e3c4fe767922c6a42a8cd35ec31de4d7b5f0ec,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10179 from manaflow-ai/fix-ios-computer-instance-identity
74968c16ba4189526c2fc3ed8f80ec219445d62b,change,no,0,3,excluded or superseded paths,Dial discovered secondary Macs concurrently (#10466)
b25dce409e4e3693eb398d44f00fbfd39514ce42,change,yes,3,29,retained/mixed; audit merged runtime,ios: recover dropped terminal scroll frames (#10125)
da727e8f5f1605fab9d5dad61f13818b691557e6,change,no,7,0,retained/mixed; audit merged runtime,cmux-tui SDKs: expect 103 commands after client-focus-v1
a4c2ce93a461cf784dd3bd1bcc03e2a7cd2420ee,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10516 from manaflow-ai/fix-sdk-command-counts
768c8c1c5565990f26e792e3ace99d1d382ff6c5,change,no,0,2,excluded or superseded paths,fix(ios): restore terminal output sink conformance (#10517)
bc8997e9ad2ab31e715dd85f5b9d1f159f4de745,change,no,13,0,retained/mixed; audit merged runtime,"cmux-tui: machine resilience - bounded warm pool, live open progress, pause-aware wake"
2ff93d04477f6df240776d66da14988ac028295b,change,no,1,0,retained/mixed; audit merged runtime,fix: drop std:: qualification on fmt::Display (main clippy)
e09a1d048d018544c106de79aae0d462b881ffa3,change,no,4,0,retained/mixed; audit merged runtime,fmt
fd11b9fc5ef6485b4f35d90dbbb2d5ead161beb4,change,no,1,0,retained/mixed; audit merged runtime,restore ghostty submodule pointer to main
3ace6ddc53cc797182bf0661a1d32fbb0e9a22b3,change,no,1,0,retained/mixed; audit merged runtime,ci: run vendored crossterm tests single-threaded
218ed285bd7adc31510a172df5b4978ee2798c50,change,no,2,0,retained/mixed; audit merged runtime,spec: register the connection_progress machine-provider event
2207fc92cee53af4f941c0c4b7821b1108423e3f,change,no,1,0,retained/mixed; audit merged runtime,machine rail: reselecting an asleep machine must not flash Ready
ac52957925f08873b2c4bb336b5a3641168cb674,change,no,1,0,retained/mixed; audit merged runtime,machine rail: never hide a switch running away from a dead machine
fe246fa4933ae631e138ec89b225a7b676df4577,change,no,3,0,retained/mixed; audit merged runtime,warm pool: never evict the presented machine's connection
3627ec7745056fc46c6d74aff536ead13e4720fb,change,no,3,0,retained/mixed; audit merged runtime,connection progress: latest-value coalescing per machine
b688855e6bdaad4b710dec0b7f005b337af3bcc6,change,no,2,0,retained/mixed; audit merged runtime,fix evict count borrow-after-move and fmt
c9495c3ef3f4901fe67ba7c8fcfaaee1809e4253,change,no,1,0,retained/mixed; audit merged runtime,fmt
4568105517094ece5092659da3351670888d631a,change,no,1,0,retained/mixed; audit merged runtime,warm pool: protect the initial open; bound the progress-cell registry
9ff6968ca33cba6bc8fe7e45778bd22e08827212,change,no,1,0,retained/mixed; audit merged runtime,compare OpaqueId by str
00f2b1754ee623c073ab50e7f36f93dea7b302aa,change,no,1,0,retained/mixed; audit merged runtime,"fix retain comparison, restore untouched site"
0263dbcae438f7b14b98a031971cfde5a3ac61db,change,no,1,0,retained/mixed; audit merged runtime,fmt
06b9f79951665bb71db6627f2e26402fc9a7693b,change,no,1,0,retained/mixed; audit merged runtime,progress cells: hard size bound independent of snapshot pruning
cd0dc2ed3b56fcc106daa3282bd0f262f4818bb8,change,no,1,0,retained/mixed; audit merged runtime,fmt
96404a2a7570901e6b6021967032877b8701a640,change,no,1,0,retained/mixed; audit merged runtime,test: warm-switch keystrokes are gated away from the old machine
7f6fdab039ac2631350ca63ff45210fdaafbc66c,change,no,1,0,retained/mixed; audit merged runtime,warm pool: read the presented key under the slots lock
e0f41c223246b6df1f6ea0024b37360f4c589608,change,no,2,0,retained/mixed; audit merged runtime,strip unnecessary qualifications (unused_qualifications is deny in CI)
81b8731cef85818a75e3c2a22161c25b467d19b7,change,no,2,0,retained/mixed; audit merged runtime,"connection progress: settle-gated application, capped provider text"
cd95632fbbd38d9903d16d35770b89a91b28081d,change,no,1,0,retained/mixed; audit merged runtime,clear stale connection progress when a machine goes to sleep
7bd0bf92649f05a9d6d165b7b5be75971911fe03,merge topology,no,0,0,topology; see constituent changes,merge main (SDK command-count fix)
92dec8a13f9d524f62325658537f58be1cded3ce,change,no,1,0,retained/mixed; audit merged runtime,progress cells: reject new ids at the cap instead of clearing
c90a32547629e5c32e67168e66d43ff4e0e04907,change,no,2,0,retained/mixed; audit merged runtime,warm reuse: always re-run the workspace guard; sanitize progress text
5e00d027837283a3df4270c063cf7502ad2f3adf,change,no,1,0,retained/mixed; audit merged runtime,surface a reconnect behind a stale warm assumption
0824f1ffab10f8ec9ac9944a9365a7614437a416,change,no,2,0,retained/mixed; audit merged runtime,"progress: rate-floor provider events, drop stale narration on settled snapshots"
86669410ed5d82614f95f3bd73b12562126e251e,change,no,1,0,retained/mixed; audit merged runtime,prune progress rate timestamps with the same snapshot cleanup
c035e8c52729925a362152e0321a74df9f0fb728,change,no,1,0,retained/mixed; audit merged runtime,drop qualified Duration (imported)
d635b05d24a71c223935ba823a4b29fd734b85b0,change,no,1,0,retained/mixed; audit merged runtime,smoke: raise paste/OSC deadlines for saturated runners
aebf3f540e1d2420a20fc6612f7aeaa225067b7b,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10512 from manaflow-ai/feat-tui-machine-resilience
261e82b2cbc446d2e056dbe00e8bc4d0cc9850b7,change,no,0,10,excluded or superseded paths,Emit the minimal v2 grammar for the pairing window's Tailscale QR (#10499)
4707d9e44497b3791364ff918d9c1da9b1669a6a,change,no,9,0,retained/mixed; audit merged runtime,cmux-tui: bounded rolling client log
ebe7341448d6c93839411f5892cf87f776e4402e,change,no,1,0,retained/mixed; audit merged runtime,fix: open the replacement handle before swapping it in (E0502)
4a87909d5078ad5b9f7b9cc335a05037c0cd05de,change,no,2,0,retained/mixed; audit merged runtime,fmt
4b7c304021c1a53ff54089117540f84f60cdc3d8,change,no,1,0,retained/mixed; audit merged runtime,fmt: reflow machine import
dc06185cf293a544b6b1b3bc98dfc9996d54cfe8,change,no,1,0,retained/mixed; audit merged runtime,fmt: config sweep sites
275265748f35a353d625c536f0272a40ec88bf70,change,no,1,0,retained/mixed; audit merged runtime,fix: terminate stderr_log statements (semicolon_if_nothing_returned)
bc97f6351af0080cfee1dd5206aa756d137e6420,change,no,1,0,retained/mixed; audit merged runtime,ci: run vendored crossterm tests single-threaded
df3d5e61b8b432bc6481989813c7173caa054c33,change,no,1,0,retained/mixed; audit merged runtime,"client log: writer thread, stderr pipe pump, honest non-Unix no-op"
9ae902934548f224046e11b85d90aa675b67e1b0,change,no,1,0,retained/mixed; audit merged runtime,fix: restore rollover_path
723ba19a119e8b12cb740151d46c13c6aad35243,change,no,1,0,retained/mixed; audit merged runtime,fmt
f35dedf77336587f6a48a6980f0188f94d7f9334,change,no,1,0,retained/mixed; audit merged runtime,client log: create the log file owner-only
804b30dcc574a0518fc13450444ce1fcc21f4687,change,no,1,0,retained/mixed; audit merged runtime,"client log: bound the file on Windows, flush queued records at exit"
81425eab2f7a40bb299b795a312663ae40584818,change,no,1,0,retained/mixed; audit merged runtime,"client log: follow rotations under the lock, cap payloads, honest platform doc"
a5db84e2eef16afb83f532c6604a0d361c7b0801,change,no,2,0,retained/mixed; audit merged runtime,"client log: real cross-platform lock, no per-frame re-log, open before raw mode"
ad85d5ee6a5d842d90c87a1750acada99bac1eb0,change,no,2,0,retained/mixed; audit merged runtime,"client log: keep final stderr fragment, scope the notice marker to its message"
edc2bbb0b27b13208de14607b057707565cafdba,change,no,1,0,retained/mixed; audit merged runtime,"client log: lock a dedicated lock file, one-pass line split, exit pipe barrier"
ca5442f1ac14d5e4c743689ee9341123c06f2095,change,no,1,0,retained/mixed; audit merged runtime,fix needless borrow lint
65ae81f3e85db897091976aa816af75dc059a905,change,no,1,0,retained/mixed; audit merged runtime,client log: drain the stderr pipe before restoring fd 2
303818aae448e2dfc8cc3cb736f0506bae0a7c30,change,no,1,0,retained/mixed; audit merged runtime,restore stderr on every terminal-ownership exit path
e538c21f3a2d34e970ecceaed178b878d748476a,change,no,1,0,retained/mixed; audit merged runtime,"client log: private fds are close-on-exec, bounded barrier write, pump backpressure"
239bea12b51f510c70f7c64d1b4c295fe4c9aa81,change,no,1,0,retained/mixed; audit merged runtime,fmt
c003a63f3c2f275ad92a0f38457535b253207110,change,no,1,0,retained/mixed; audit merged runtime,"client log: save stderr before creating the pipe, skip redirect when closed"
9f9946f00362d74814d0310325aae0bf4a1f6cf0,change,no,2,0,retained/mixed; audit merged runtime,client log: draining exit for every platform
97ccf6db7d1d3999c6c231dc5be778db7563455e,change,no,1,0,retained/mixed; audit merged runtime,drop unnecessary crate:: qualification
8645a16aca5e9a950cccd1915c2f3a2a76428e50,change,no,2,0,retained/mixed; audit merged runtime,client log: flush on the normal main return path
78783ae49a1a825fe6bdbe32c7df74e1dd1ebb2f,change,no,1,0,retained/mixed; audit merged runtime,client log: accept a relative CMUX_TUI_LOG_FILE
f64fc2f8666c3711d48ad06e8ed127969451c886,change,no,2,0,retained/mixed; audit merged runtime,client log: open the sink on the writer thread
0c6daa27540bb138d56b51ab1f80c6bd14a27688,change,no,1,0,retained/mixed; audit merged runtime,"client log: bound the sink open, close the broken-sink redirect race"
01571e1caad4a7550feb14e0913b23e793415c5b,change,no,1,0,retained/mixed; audit merged runtime,fmt
0fb81d853b5fc028dd2f4b870157c65507f5cacb,merge topology,no,0,0,topology; see constituent changes,merge main (SDK command-count fix)
eacbf1add6fc36b1c9e5f38c888749a618cd8144,change,no,1,0,retained/mixed; audit merged runtime,fix unused-qualifications lint in mux.rs (fix-forward from main)
60b455658e8d950c95f703d94ff8108492753dd2,change,no,1,0,retained/mixed; audit merged runtime,smoke: raise paste/OSC deadlines for saturated runners
01e22389c814f8316bc69c9df797f92ef688e83e,merge topology,no,0,0,topology; see constituent changes,merge main (machine resilience)
35cbaa63ce5c2768a0f64af2cf1eeb06d719232d,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10486 from manaflow-ai/feat-tui-client-log
99ff2877d34539755677fb7d0154d889ed6525d7,change,no,2,0,retained/mixed; audit merged runtime,test: capture title update amplification in #10507
1f7be6018bccbe102e8e0d205b9aac78960a7f38,change,no,9,1,retained/mixed; audit merged runtime,fix: bound terminal title propagation before AppKit
f965fd19be4d6a10db9e1407747e069da99785d5,change,no,5,1,retained/mixed; audit merged runtime,refactor: keep one terminal title coalescing owner
abcc01a22b92d04b679a786233716d2116e2e9f2,change,no,1,0,retained/mixed; audit merged runtime,test: drain and validate title churn harness
dfe589c5fa336c5e9768926ac2f366ec28dd77ed,change,no,4,0,retained/mixed; audit merged runtime,fix: use callback timer for title deadlines
e9a09dfe3438327ea479e199d63d89fd153e2b89,change,no,2,0,retained/mixed; audit merged runtime,fix: treat AppKit window title as authoritative
f5ea25821b8c8df4751809a0907507241378d0b4,change,no,1,0,retained/mixed; audit merged runtime,test: isolate title burst welcome state
2df7dd13d33919aefbe8c73701dcffec9d3eba82,change,no,1,0,retained/mixed; audit merged runtime,fix: invalidate stale title deadlines
22e3ba50e5b16102b084592adb8cc0ae93b6c481,change,no,1,0,retained/mixed; audit merged runtime,test: cover stale title deadline callbacks
4dba29d86a4d85b8d050aea49a5c0bd79ef43090,change,no,1,0,retained/mixed; audit merged runtime,test: bound title deadline callback wait
3893e14d5dfd8f865b8a57da3775ae194cbff951,change,no,1,0,retained/mixed; audit merged runtime,test: baseline initial window title write
c07e0befbed7e6ac1c5b6179ee2525177d470a12,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10510 from manaflow-ai/issue-10507-systemwide-ui-freeze
53246fc9d5af4b1dd151d26f26ca61651c4c1351,change,no,2,2,retained/mixed; audit merged runtime,test: reproduce duplicate Google query crash
bf6e3b8c9f25a907782594fc154db480377d41da,change,no,0,1,excluded or superseded paths,fix: handle duplicate Google query parameters
ba90630b62c9b56e70a1a555ce9f10a0513514c5,change,no,4,2,retained/mixed; audit merged runtime,fix: harden browser download URL normalization
df1ed816f74ec87b04b255b9d0acdde7fb37f37b,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10480 from manaflow-ai/issue-10472-google-url-duplicate-query-crash
12493bc0d4584242ea11856efed2ef984a06218f,change,no,0,3,excluded or superseded paths,fix(ios): retry transient Tailscale readiness
086133c5cf87d3a84b5c103f2670365f0961e5e0,change,no,0,1,excluded or superseded paths,fix(ios): wait for initial Tailscale path update
9c2a255d0cc28b76ec96099552a25becf07dce40,change,no,0,4,excluded or superseded paths,debug(ios): instrument Tailscale pairing readiness
edda52b4aa65aa2262fb4fc779f76d07bd7a93c8,change,no,0,1,excluded or superseded paths,debug(ios): trace Tailscale connection validation
961e3ec2e953a10a654e382ea688f0a9b29e0236,change,no,0,2,excluded or superseded paths,fix(ios): wait for Tailscale path updates
f5bd695f6508f3c0ea761789327c147865cc1492,change,no,0,1,excluded or superseded paths,fix(ios): preserve Tailscale path wakeups
4120fe68e8f982f6f947d10638f9520797a0f5af,change,no,0,9,excluded or superseded paths,fix(ios): own Tailscale readiness in one deadline-bounded state machine
